-4.99 -8.16889e-13	100000	348.432
-4.97 -8.89825e-13	100000	348.432
-4.95 -1.02111e-12	100000	348.432
-4.93 -1.40767e-12	100000	348.432
-4.91 -8.24182e-13	100000	348.432
-4.89 -1.28368e-12	100000	348.432
-4.87 -7.80421e-13	100000	348.432
-4.85 -1.11593e-12	100000	348.432
-4.83 -1.16698e-12	100000	348.432
-4.81 -1.62648e-12	100000	348.432
-4.79 -1.48061e-12	100000	348.432
-4.77 -1.81612e-12	100000	348.432
-4.75 -1.66295e-12	100000	348.432
-4.73 -1.55355e-12	100000	348.432
-4.71 -1.42226e-12	100000	348.432
-4.69 -1.53167e-12	100000	348.432
-4.67 -1.58272e-12	100000	348.432
-4.65 -1.57543e-12	100000	348.432
-4.63 -1.1524e-12	100000	348.432
-4.61 -1.31286e-12	100000	348.432
-4.59 -1.21804e-12	100000	348.432
-4.57 -1.42226e-12	100000	348.432
-4.55 -1.30556e-12	100000	348.432
-4.53 -1.63378e-12	100000	348.432
-4.51 -1.78694e-12	100000	348.432
-4.49 -1.77236e-12	100000	348.432
-4.47 -1.6046e-12	100000	348.432
-4.45 -1.55355e-12	100000	348.432
-4.43 -1.82341e-12	100000	348.432
-4.41 -1.34203e-12	100000	348.432
-4.39 -1.88906e-12	100000	348.432
-4.37 -1.2618e-12	100000	348.432
-4.35 -1.63378e-12	100000	348.432
-4.33 -1.50979e-12	100000	348.432
-4.31 -1.84529e-12	100000	348.432
-4.29 -1.57543e-12	100000	348.432
-4.27 -2.11516e-12	100000	348.432
-4.25 -2.28291e-12	100000	348.432
-4.23 -2.49443e-12	100000	348.432
-4.21 -2.25374e-12	100000	348.432
-4.19 -1.94011e-12	100000	348.432
-4.17 -1.83071e-12	100000	348.432
-4.15 -1.69213e-12	100000	348.432
-4.13 -1.77236e-12	100000	348.432
-4.11 -1.838e-12	100000	348.432
-4.09 -1.6119e-12	100000	348.432
-4.07 -1.44414e-12	100000	348.432
-4.05 -1.56813e-12	100000	348.432
-4.03 -1.00652e-12	100000	348.432
-4.01 -1.10134e-12	100000	348.432
-3.99 -8.60651e-13	100000	348.432
-3.97 -9.19e-13	100000	348.432
-3.95 -8.82532e-13	100000	348.432
-3.93 -7.0019e-13	100000	348.432
-3.91 -6.71016e-13	100000	348.432
-3.89 -4.81381e-13	100000	348.432
-3.87 -6.63722e-13	100000	348.432
-3.85 -6.12667e-13	100000	348.432
-3.83 -9.04413e-13	100000	348.432
-3.81 -8.97119e-13	100000	348.432
-3.79 -1.10863e-12	100000	348.432
-3.77 -1.06487e-12	100000	348.432
-3.75 -5.76198e-13	100000	348.432
-3.73 2.47984e-13	100000	348.432
-3.71 3.5593e-12	100000	348.432
-3.69 9.21188e-12	100000	348.432
-3.67 2.37262e-11	100000	348.432
-3.65 5.38053e-11	100000	348.432
-3.63 1.21293e-10	100000	348.432
-3.61 2.65438e-10	100000	348.432
-3.59 5.7517e-10	100000	348.432
-3.57 1.23306e-09	100000	348.432
-3.55 2.61733e-09	100000	348.432
-3.53 5.50652e-09	100000	348.432
-3.51 1.14808e-08	100000	348.432
-3.49 2.37241e-08	100000	348.432
-3.47 4.85834e-08	100000	348.432
-3.45 9.85878e-08	100000	348.432
-3.43 1.98215e-07	100000	348.432
-3.41 3.94791e-07	100000	348.432
-3.39 7.78835e-07	100000	348.432
-3.37 1.52161e-06	100000	348.432
-3.35 2.94351e-06	100000	348.432
-3.33 5.63712e-06	100000	348.432
-3.31 1.06856e-05	100000	348.432
-3.29 2.0045e-05	100000	348.432
-3.27 3.72043e-05	100000	348.432
-3.25 6.83074e-05	100000	348.432
-3.23 0.000124032	100000	348.432
-3.21 0.000222686	99999.9	348.432
-3.19 0.00039522	99999.9	348.432
-3.17 0.000693203	99999.7	348.432
-3.15 0.00120127	99999.6	348.432
-3.13 0.00205616	99999.2	348.431
-3.11 0.00347519	99998.7	348.431
-3.09 0.00579789	99997.9	348.43
-3.07 0.00954518	99996.5	348.429
-3.05 0.0155014	99994.3	348.426
-3.03 0.0248237	99990.9	348.423
-3.01 0.0391839	99985.6	348.418
-2.99 0.0609421	99977.6	348.41
-2.97 0.0933507	99965.6	348.398
-2.95 0.140775	99948	348.38
-2.93 0.208912	99922.8	348.355
-2.91 0.304967	99887.2	348.319
-2.89 0.437754	99838	348.27
-2.87 0.617664	99771.2	348.204
-2.85 0.856447	99682.6	348.115
-2.83 1.1668	99567.3	348
-2.81 1.5617	99420.7	347.853
-2.79 2.05367	99238.1	347.67
-2.77 2.6538	99015.6	347.447
-2.75 3.37094	98750.1	347.18
-2.73 4.21098	98439.6	346.867
-2.71 5.17638	98083.7	346.508
-2.69 6.26606	97683.1	346.103
-2.67 7.47556	97240	345.653
-2.65 8.79759	96757.5	345.161
-2.63 10.223	96239.5	344.632
-2.61 11.7419	95690.2	344.068
-2.59 13.344	95113.8	343.474
-2.57 15.0197	94514.2	342.853
-2.55 16.76	93895	342.209
-2.53 18.5567	93259.6	341.545
-2.51 20.4026	92610.7	340.864
-2.49 22.2915	91950.8	340.168
-2.47 24.218	91282.2	339.458
-2.45 26.1775	90606.4	338.738
-2.43 28.1662	89925.2	338.007
-2.41 30.1807	89239.8	337.269
-2.39 32.2183	88551.1	336.522
-2.37 34.2767	87860.3	335.769
-2.35 36.3538	87167.9	335.011
-2.33 38.448	86474.7	334.247
-2.31 40.5579	85781.3	333.478
-2.29 42.6821	85088	332.705
-2.27 44.8196	84395.3	331.928
-2.25 46.9695	83703.6	331.148
-2.23 49.1309	83013.2	330.364
-2.21 51.3031	82324.3	329.578
-2.19 53.4853	81637.2	328.789
-2.17 55.677	80952.1	327.997
-2.15 57.8776	80269.3	327.204
-2.13 60.0866	79588.9	326.408
-2.11 62.3034	78911	325.61
-2.09 64.5277	78235.9	324.811
-2.07 66.7589	77563.6	324.01
-2.05 68.9966	76894.4	323.208
-2.03 71.2405	76228.3	322.405
-2.01 73.4901	75565.5	321.6
-1.99 75.7452	74906	320.795
-1.97 78.0053	74250	319.989
-1.95 80.2701	73597.5	319.182
-1.93 82.5394	72948.8	318.374
-1.91 84.8128	72303.7	317.566
-1.89 87.09	71662.4	316.758
-1.87 89.3708	71025	315.949
-1.85 91.655	70391.6	315.14
-1.83 93.9422	69762.1	314.331
-1.81 96.2323	69136.7	313.523
-1.79 98.5251	68515.3	312.714
-1.77 100.82	67898.1	311.905
-1.75 103.118	67285	311.097
-1.73 105.417	66676.1	310.288
-1.71 107.719	66071.5	309.481
-1.69 110.022	65471	308.673
-1.67 112.326	64874.9	307.866
-1.65 114.632	64283	307.06
-1.63 116.94	63695.4	306.254
-1.61 119.248	63112.2	305.449
-1.59 121.558	62533.2	304.644
-1.57 123.868	61958.6	303.84
-1.55 126.179	61388.3	303.037
-1.53 128.491	60822.3	302.235
-1.51 130.804	60260.7	301.434
-1.49 133.117	59703.4	300.633
-1.47 135.43	59150.4	299.834
-1.45 137.743	58601.8	299.035
-1.43 140.057	58057.5	298.238
-1.41 142.371	57517.5	297.441
-1.39 144.685	56981.8	296.645
-1.37 146.998	56450.4	295.851
-1.35 149.311	55923.3	295.058
-1.33 151.624	55400.4	294.264
-1.31 153.937	54881.9	293.477
-1.29 156.249	54367.6	292.68
-1.27 158.561	53857.6	291.907
-1.25 160.871	53351.8	291.088
-1.23 163.182	52850.3	290.359
-1.21 165.491	52352.9	289.479
-1.19 167.8	51859.9	288.843
-1.17 170.106	51370.9	287.856
-1.15 172.413	50886.4	287.328
-1.13 174.716	50405.7	286.283
-1.11 177.02	49929.5	285.734
-1.09 179.322	49457.3	284.824
-1.07 181.622	48989.2	284.058
-1.05 183.921	48525.4	283.382
-1.03 186.217	48065.6	282.482
-1.01 188.512	47610	281.788
-0.99 190.804	47158.5	281.044
-0.97 193.094	46711.2	280.191
-0.95 195.381	46267.9	279.493
-0.93 197.667	45828.8	278.744
-0.91 199.948	45393.8	277.92
-0.89 202.227	44962.9	277.2
-0.87 204.503	44536.1	276.472
-0.85 206.774	44113.5	275.669
-0.83 209.042	43695	274.924
-0.81 211.307	43280.6	274.215
-0.79 213.566	42870.4	273.444
-0.77 215.821	42464.3	272.68
-0.75 218.071	42062.5	271.965
-0.73 220.315	41664.9	271.238
-0.71 222.553	41271.5	270.479
-0.69 224.785	40882.4	269.741
-0.67 227.01	40497.6	269.035
-0.65 229.228	40117.2	268.312
-0.63 231.438	39741.2	267.571
-0.61 233.639	39369.6	266.852
-0.59 235.83	39002.6	266.155
-0.57 238.011	38640.2	265.449
-0.55 240.182	38282.5	264.73
-0.53 242.34	37929.6	264.026
-0.51 244.485	37581.6	263.344
-0.49 246.615	37238.6	262.661
-0.47 248.73	36900.7	261.971
-0.45 250.828	36568.1	261.286
-0.43 252.907	36241	260.622
-0.41 254.966	35919.5	259.97
-0.39 257.003	35603.8	259.316
-0.37 259.015	35294.2	258.663
-0.35 261.001	34990.9	258.025
-0.33 262.957	34694.2	257.407
-0.31 264.882	34404.4	256.8
-0.29 266.772	34121.7	256.197
-0.27 268.623	33846.7	255.603
-0.25 270.433	33579.5	255.027
-0.23 272.198	33320.7	254.474
-0.21 273.914	33070.6	253.938
-0.19 275.576	32829.8	253.414
-0.17 277.18	32598.6	252.905
-0.15 278.722	32377.6	252.42
-0.13 280.197	32167.3	251.963
-0.11 281.6	31968.1	251.531
-0.09 282.927	31780.5	251.12
-0.07 284.174	31605	250.731
-0.05 285.337	31441.8	250.37
-0.03 286.412	31291.4	250.04
-0.01 287.398	31153.9	249.742
0.00999999999998 288.292	31029.4	249.475
0.03 289.094	30917.9	249.233
0.05 289.805	30819.2	249.015
0.07 290.427	30733	248.827
0.09 290.962	30658.6	248.673
0.11 291.416	30595.5	248.545
0.13 291.795	30542.9	248.435
0.15 292.105	30499.7	248.346
0.17 292.354	30465	248.275
0.19 292.549	30437.6	248.22
0.21 292.699	30416.6	248.182
0.23 292.811	30400.7	248.159
0.25 292.893	30389.1	248.142
0.27 292.951	30380.8	248.125
0.29 292.992	30374.9	248.115
0.31 293.02	30371	248.113
0.33 293.039	30368.2	248.114
0.35 293.051	30366.3	248.117
0.37 293.06	30365	248.12
0.39 293.068	30363.9	248.121
0.41 293.074	30363	248.123
0.43 293.081	30362.1	248.124
0.45 293.088	30361.1	248.128
0.47 293.095	30360.1	248.133
0.49 293.103	30359	248.138
0.51 293.111	30357.9	248.14
0.53 293.119	30356.8	248.142
0.55 293.126	30355.8	248.144
0.57 293.133	30354.8	248.149
0.59 293.14	30353.8	248.155
0.61 293.146	30353	248.161
0.63 293.151	30352.3	248.166
0.65 293.155	30351.6	248.17
0.67 293.159	30351.1	248.174
0.69 293.162	30350.6	248.18
0.71 293.164	30350.3	248.189
0.73 293.166	30349.9	248.198
0.75 293.168	30349.7	248.206
0.77 293.169	30349.5	248.212
0.79 293.17	30349.3	248.219
0.81 293.171	30349.1	248.227
0.83 293.171	30349	248.237
0.85 293.172	30348.9	248.248
0.87 293.172	30348.8	248.258
0.89 293.173	30348.7	248.267
0.91 293.173	30348.6	248.275
0.93 293.173	30348.5	248.285
0.95 293.173	30348.4	248.297
0.97 293.174	30348.3	248.311
0.99 293.174	30348.2	248.324
1.01 293.174	30348.1	248.335
1.03 293.175	30348	248.345
1.05 293.175	30347.9	248.357
1.07 293.176	30347.8	248.372
1.09 293.176	30347.7	248.389
1.11 293.177	30347.5	248.405
1.13 293.177	30347.4	248.42
1.15 293.178	30347.3	248.434
1.17 293.178	30347.1	248.45
